platform,app,app_id,play_store_url,review_id,user_name,rating,text,language,date,thumbs_up,replied
Google Play,Alinma App (Main),com.alinma.retail.mobile.v4,https://play.google.com/store/apps/details?id=com.alinma.retail.mobile.v4,827d40fe-df06-456e-be64-51f99fb8aaa8,Muhammad Ridwan Sheikh,5,Nice,en,2026-05-06 13:14:19,0,True
Google Play,Alinma App (Main),com.alinma.retail.mobile.v4,https://play.google.com/store/apps/details?id=com.alinma.retail.mobile.v4,6fd951af-579c-48b8-bafc-3b49d7bafad0,H A (DRAGON),1,لا انصح باستخدامه في الحوالات الدولية. اسوأ تجربة لي كانت عندما استخدمته للحوالات الدولية,ar,2026-05-06 10:57:17,0,True
Google Play,Alinma App (Main),com.alinma.retail.mobile.v4,https://play.google.com/store/apps/details?id=com.alinma.retail.mobile.v4,5adc296f-478b-4ded-9f37-4d2e056bf069,Abdullah Khan KSA,1,Useless bank for foreigners.. And even saudis,en,2026-05-06 10:29:10,0,True
Google Play,Alinma App (Main),com.alinma.retail.mobile.v4,https://play.google.com/store/apps/details?id=com.alinma.retail.mobile.v4,549267c0-f98c-4711-a734-8d7c02ec6ec9,Sneha Sahani,4,nice 👍,en,2026-05-05 17:17:40,0,True
Google Play,Alinma App (Main),com.alinma.retail.mobile.v4,https://play.google.com/store/apps/details?id=com.alinma.retail.mobile.v4,c264593d-c587-4bd0-94b7-8dcebddb9b63,Md Rajib Hossain,1,very bad,en,2026-05-05 16:59:07,0,True
Google Play,Alinma App (Main),com.alinma.retail.mobile.v4,https://play.google.com/store/apps/details?id=com.alinma.retail.mobile.v4,0424edf4-5e8a-4a40-ac9e-c47da5d1bda2,Pendwa Sanon,5,Good👍,en,2026-05-05 16:34:30,0,True
Google Play,Alinma App (Main),com.alinma.retail.mobile.v4,https://play.google.com/store/apps/details?id=com.alinma.retail.mobile.v4,167b5699-1c3d-4941-95b7-78d55d3a3b89,Babu av,5,very good experience,en,2026-05-05 11:42:29,0,True
Google Play,Alinma App (Main),com.alinma.retail.mobile.v4,https://play.google.com/store/apps/details?id=com.alinma.retail.mobile.v4,09e3ae09-ca14-4564-9a3a-03448776ff09,Ebdaa Print,1,اسوء تطبيق و اسوء بنك تتعامل معاه للأسف,ar,2026-05-05 01:12:44,0,True
Google Play,Alinma App (Main),com.alinma.retail.mobile.v4,https://play.google.com/store/apps/details?id=com.alinma.retail.mobile.v4,8548216e-0d07-4944-83df-87c214cba8e0,niazi shakeel,1,I want to open my account but there is an issue to send the request for nafath app so can you tell me about this,en,2026-05-04 22:28:47,1,True
Google Play,Alinma App (Main),com.alinma.retail.mobile.v4,https://play.google.com/store/apps/details?id=com.alinma.retail.mobile.v4,101a4cfc-d734-4eb2-bb61-becce18c851f,Khuwaja Hassnad,5,good,en,2026-05-04 21:24:00,0,True
Google Play,Alinma App (Main),com.alinma.retail.mobile.v4,https://play.google.com/store/apps/details?id=com.alinma.retail.mobile.v4,bae5230a-a33c-4f67-90f9-7e4b0d56c339,Ramesh Pangeni,1,"one of the worst bank ever i have seen, this bank deducted money from account without message as well didn't provided statement....",en,2026-05-04 19:46:34,0,True
Google Play,Alinma App (Main),com.alinma.retail.mobile.v4,https://play.google.com/store/apps/details?id=com.alinma.retail.mobile.v4,cd9ad9fc-7e12-47c8-8f68-85b90b9e96fd,Zohan Ali,5,super,en,2026-05-04 13:49:08,0,True
Google Play,Alinma App (Main),com.alinma.retail.mobile.v4,https://play.google.com/store/apps/details?id=com.alinma.retail.mobile.v4,4b271a58-83f6-48a5-b8b9-44d4e3a0f0b9,gerardo deocampo,5,excellent services,en,2026-05-03 15:05:54,0,True
Google Play,Alinma App (Main),com.alinma.retail.mobile.v4,https://play.google.com/store/apps/details?id=com.alinma.retail.mobile.v4,0decfb91-77a1-4835-96e5-5c4870dea708,Mustafa Abayazid,1,التطبيق اصبح بطئ جدا . و الاستجابة رديئة . ياخد الكثير من الوقت حتى يفتح او ينتقل لي صفحة اخرى . على اندرويد موبايل و ذلك بعد تغيير جوالين . نفس المشاكل.,ar,2026-05-03 13:25:04,0,True
Google Play,Alinma App (Main),com.alinma.retail.mobile.v4,https://play.google.com/store/apps/details?id=com.alinma.retail.mobile.v4,3086e002-11e4-4119-b235-3377619e6163,Vengelynayada,5,Good,en,2026-05-03 02:39:00,0,True
Google Play,Alinma App (Main),com.alinma.retail.mobile.v4,https://play.google.com/store/apps/details?id=com.alinma.retail.mobile.v4,148ec187-764a-43bf-87e1-862b2bdd4322,Samra sarfaraz,1,i renew my I'd there is no any problem in my absher but they still send me the message your id is not updated soon we freeze your account even there is no any option coming to update I'd in app just showing me on app go to absher and i open my absher many times but no any progress..on app showing you have only 4 days to update but where is the option to update?before there is a option but now only show go to the absher please fix my problem even i call many times to call center they not respond,en,2026-05-01 20:48:30,10,True
Google Play,Alinma App (Main),com.alinma.retail.mobile.v4,https://play.google.com/store/apps/details?id=com.alinma.retail.mobile.v4,bd9788d0-b5cb-4b38-a22c-43bd221cedfd,Muhammad Salman,1,Bad experience,en,2026-05-01 18:03:58,0,True
Google Play,Alinma App (Main),com.alinma.retail.mobile.v4,https://play.google.com/store/apps/details?id=com.alinma.retail.mobile.v4,08b23d3f-e7f9-4100-96ca-23b0cd65e41a,Syed Hamed engr,1,Nice and intuitive access but the problem is customer care not good,en,2026-05-01 14:32:05,3,True
Google Play,Alinma App (Main),com.alinma.retail.mobile.v4,https://play.google.com/store/apps/details?id=com.alinma.retail.mobile.v4,100806fd-2d4e-4b1c-b0e6-22d268a5bd91,Ahmad Bilal Khan,5,customer service needs to be improved,en,2026-04-30 14:17:53,0,True
Google Play,Alinma App (Main),com.alinma.retail.mobile.v4,https://play.google.com/store/apps/details?id=com.alinma.retail.mobile.v4,fb5de489-4414-4ea5-9fb7-9dccaa08b53e,Bu Rashid,1,التطبيق فيه مشكلة، افتح وفجأة يخرجني. المشكلة صايرة اليوم ١٩ ابريل ٢٠١٢٦,ar,2026-04-29 20:34:10,0,True
Google Play,Alinma App (Main),com.alinma.retail.mobile.v4,https://play.google.com/store/apps/details?id=com.alinma.retail.mobile.v4,a77acf1e-5fb8-402e-9eaf-b1b8dc855d30,Abdulaziz Alghanmi,1,تطبيق زق بأختصار والله من اسباب ودي اطلع منهم تطبيقهم ذا,ar,2026-04-29 20:17:10,0,False
Google Play,Alinma App (Main),com.alinma.retail.mobile.v4,https://play.google.com/store/apps/details?id=com.alinma.retail.mobile.v4,01137517-a80a-4824-b311-641c980e67b9,Alicooo Kanoo,1,من اسوء البنوك و التطبيقات اللي ممكن تشوفها في حياتك,ar,2026-04-29 16:56:02,0,True
Google Play,Alinma App (Main),com.alinma.retail.mobile.v4,https://play.google.com/store/apps/details?id=com.alinma.retail.mobile.v4,01b04f4a-1dd8-4f94-9db0-a87e1599e312,Aziz MZ,1,بعد اخر تحديث اصبح التطبيق يغلق فجأة عند محاولة التحويل بين حساباتي,ar,2026-04-29 13:41:42,6,True
Google Play,Alinma App (Main),com.alinma.retail.mobile.v4,https://play.google.com/store/apps/details?id=com.alinma.retail.mobile.v4,66d51965-6851-4cc5-99ee-d47118aa59f5,IM TW,1,يعلق ويقفل لحاله ىمرة سيء,ar,2026-04-29 00:45:37,1,True
Google Play,Alinma App (Main),com.alinma.retail.mobile.v4,https://play.google.com/store/apps/details?id=com.alinma.retail.mobile.v4,193e15cf-0740-4553-98fd-ce1b7c3e3336,Abdullah Hussami,2,يوجد مشكلة بالتطبيق بعد اخر تحديث,ar,2026-04-28 22:38:50,3,True
Google Play,Alinma App (Main),com.alinma.retail.mobile.v4,https://play.google.com/store/apps/details?id=com.alinma.retail.mobile.v4,6946dadc-fa77-4878-8c26-f7a513ee2926,Mizanur Rahman Master,5,I'm happy to alinma bank vary essy assistant,en,2026-04-28 17:43:02,0,True
Google Play,Alinma App (Main),com.alinma.retail.mobile.v4,https://play.google.com/store/apps/details?id=com.alinma.retail.mobile.v4,5b7165fd-9f81-4b31-b8ec-0a4fb9f752ae,hazem Emad,1,Poor customer service,en,2026-04-28 09:55:06,0,True
Google Play,Alinma App (Main),com.alinma.retail.mobile.v4,https://play.google.com/store/apps/details?id=com.alinma.retail.mobile.v4,4939ce27-23a9-486d-ac14-ca8b9a758815,K M,2,bugs bugs bugs,en,2026-04-27 23:11:19,1,True
Google Play,Alinma App (Main),com.alinma.retail.mobile.v4,https://play.google.com/store/apps/details?id=com.alinma.retail.mobile.v4,40460b59-8873-4424-a23d-71bb6cd8d592,Abu Sayed,5,good luck,en,2026-04-26 23:43:42,0,True
Google Play,Alinma App (Main),com.alinma.retail.mobile.v4,https://play.google.com/store/apps/details?id=com.alinma.retail.mobile.v4,20f77e4e-f075-45f5-bed2-4e0fd8a8d692,Farooq Ahmed,2,not good,en,2026-04-25 02:43:32,0,True
Google Play,Alinma App (Main),com.alinma.retail.mobile.v4,https://play.google.com/store/apps/details?id=com.alinma.retail.mobile.v4,7556ec49-942b-458e-9cca-ea70d700dbc6,shafiqul islam,5,very nice,en,2026-04-24 18:04:42,0,True
Google Play,Alinma App (Main),com.alinma.retail.mobile.v4,https://play.google.com/store/apps/details?id=com.alinma.retail.mobile.v4,299d782b-f020-4c03-87c4-6dcd13556d3f,Mohammed ELMAGHRABY,1,"the worst customer service i ever faced ,untrained ,bad attitude and unhelpful",en,2026-04-23 20:05:04,0,True
Google Play,Alinma App (Main),com.alinma.retail.mobile.v4,https://play.google.com/store/apps/details?id=com.alinma.retail.mobile.v4,404acee1-75a6-4c39-ad67-6879b7de2f7e,Rashid Ali,5,good,en,2026-04-23 01:04:14,0,True
Google Play,Alinma App (Main),com.alinma.retail.mobile.v4,https://play.google.com/store/apps/details?id=com.alinma.retail.mobile.v4,33db1320-4b9d-4200-94e2-3306b33539ed,Waqas khan,1,(User is disable by The bank) i have a problem in Alinma bank account they block my account with atm card please let me know how reopen it thanks,en,2026-04-22 20:13:49,0,True
Google Play,Alinma App (Main),com.alinma.retail.mobile.v4,https://play.google.com/store/apps/details?id=com.alinma.retail.mobile.v4,8e5a0f20-c18a-4ba7-a437-39584504d19a,Amanulla Hawlader,5,good,en,2026-04-21 00:58:32,0,True
Google Play,Alinma App (Main),com.alinma.retail.mobile.v4,https://play.google.com/store/apps/details?id=com.alinma.retail.mobile.v4,ef96f51e-aa89-4254-a0ed-7590a913a379,Abdul Khayum,5,Good,en,2026-04-20 21:24:22,0,True
Google Play,Alinma App (Main),com.alinma.retail.mobile.v4,https://play.google.com/store/apps/details?id=com.alinma.retail.mobile.v4,09179c53-a3f2-4032-bee9-3dad1c895405,Maria Tesie Gomez,5,It's very flexible,en,2026-04-20 18:37:13,0,True
Google Play,Alinma App (Main),com.alinma.retail.mobile.v4,https://play.google.com/store/apps/details?id=com.alinma.retail.mobile.v4,829faed5-0953-443c-a37a-91372a199d6b,Irshath Mohamed irshath,5,very good,en,2026-04-20 18:34:22,0,True
Google Play,Alinma App (Main),com.alinma.retail.mobile.v4,https://play.google.com/store/apps/details?id=com.alinma.retail.mobile.v4,d430122e-1b72-404b-b94b-45619b8e120c,Mohammad Bashir,5,easy to open account,en,2026-04-19 20:57:14,0,True
Google Play,Alinma App (Main),com.alinma.retail.mobile.v4,https://play.google.com/store/apps/details?id=com.alinma.retail.mobile.v4,4cff37a4-e6c1-4c3c-b031-d825faf78a9c,ثامر,1,التطبيق بطيئ على جوالي البيكسل,ar,2026-04-19 07:24:30,0,True
Google Play,Alinma App (Main),com.alinma.retail.mobile.v4,https://play.google.com/store/apps/details?id=com.alinma.retail.mobile.v4,5b3b62eb-00f7-4930-aee3-d1f1dd1eae5e,Ghafar Rajput Ghafar Rajput,5,good,en,2026-04-19 02:00:28,0,True
Google Play,Alinma App (Main),com.alinma.retail.mobile.v4,https://play.google.com/store/apps/details?id=com.alinma.retail.mobile.v4,db04e9cc-d890-4c24-ab9a-ea647784a912,md Azman Ali,5,very nice,en,2026-04-17 23:03:04,0,True
Google Play,Alinma App (Main),com.alinma.retail.mobile.v4,https://play.google.com/store/apps/details?id=com.alinma.retail.mobile.v4,f72f0bf7-548c-47b1-820c-1c2803e752e3,Sakib Ahmmed,5,good,en,2026-04-17 16:38:54,0,True
Google Play,Alinma App (Main),com.alinma.retail.mobile.v4,https://play.google.com/store/apps/details?id=com.alinma.retail.mobile.v4,4340fe4f-4c0b-49b0-8f43-c65d2d70ff99,Arturo Albastro,5,"convenient ,keep up",en,2026-04-17 16:35:55,1,True
Google Play,Alinma App (Main),com.alinma.retail.mobile.v4,https://play.google.com/store/apps/details?id=com.alinma.retail.mobile.v4,6719251c-fa7f-4ffd-91a5-ab93f86ba0fe,Heal MA,1,من سيء الى اسوأ مع الاسف والحين مقفل عني حسابي ويرفض الدخول ويرفض الدفع بلا اي سبب او مبرر التقييم 0 ولانجمة حتى وراح انقل حسابي قريب الى بنك افضل يحترم العميل,ar,2026-04-17 06:05:39,3,True
Google Play,Alinma App (Main),com.alinma.retail.mobile.v4,https://play.google.com/store/apps/details?id=com.alinma.retail.mobile.v4,6e47cdf6-ed15-482e-8b19-5b6a8c8052bb,Imran Khan,5,good,en,2026-04-17 05:23:56,0,True
Google Play,Alinma App (Main),com.alinma.retail.mobile.v4,https://play.google.com/store/apps/details?id=com.alinma.retail.mobile.v4,e24dbc98-00bc-4874-b288-894cece3758a,Usamot Hadiyatullaah,5,easy to use,en,2026-04-17 05:07:45,0,True
Google Play,Alinma App (Main),com.alinma.retail.mobile.v4,https://play.google.com/store/apps/details?id=com.alinma.retail.mobile.v4,ac706134-28cc-4216-881e-088ef4bb3f67,ABDALRHIM YOUSIF,5,"easy to use,very helpful, good services",en,2026-04-16 22:16:28,3,True
Google Play,Alinma App (Main),com.alinma.retail.mobile.v4,https://play.google.com/store/apps/details?id=com.alinma.retail.mobile.v4,a42b618a-003e-4268-aff4-d86e0b67ae7b,Tosif Khan,5,good bank,en,2026-04-16 22:09:12,0,True
Google Play,Alinma App (Main),com.alinma.retail.mobile.v4,https://play.google.com/store/apps/details?id=com.alinma.retail.mobile.v4,a662ae02-aefc-4f63-ac00-3befee9e5056,MAHER HASBO,5,V. Good,en,2026-04-16 19:59:25,1,True
Google Play,Alinma App (Main),com.alinma.retail.mobile.v4,https://play.google.com/store/apps/details?id=com.alinma.retail.mobile.v4,f7fb1848-ea23-40cf-981d-0359de7eaae1,ghadeer Alghamdi,5,"Will always be my favorite bank and app , easy to use and perfect",en,2026-04-16 17:55:57,0,True
Google Play,Alinma App (Main),com.alinma.retail.mobile.v4,https://play.google.com/store/apps/details?id=com.alinma.retail.mobile.v4,f5579974-1b74-46e0-a1ba-876f2ae2e845,Saad Ali,5,good banking service,en,2026-04-16 11:33:04,0,True
Google Play,Alinma App (Main),com.alinma.retail.mobile.v4,https://play.google.com/store/apps/details?id=com.alinma.retail.mobile.v4,4d18fc14-91e6-42b4-be2d-326113b99536,Mark Gel Jison Mirambel,5,happy with alinma bank,en,2026-04-16 06:52:44,0,True
Google Play,Alinma App (Main),com.alinma.retail.mobile.v4,https://play.google.com/store/apps/details?id=com.alinma.retail.mobile.v4,75059dc6-97f1-442a-be81-1a69b7be3a13,Bohara Pradeep,3,why not lagin in my accuont I try to much time,en,2026-04-16 05:20:22,0,True
Google Play,Alinma App (Main),com.alinma.retail.mobile.v4,https://play.google.com/store/apps/details?id=com.alinma.retail.mobile.v4,46ad4e79-5c2a-48f9-8996-f97d3a331bf8,Alauddin Ghazzi,4,Good,en,2026-04-15 13:35:40,0,False
Google Play,Alinma App (Main),com.alinma.retail.mobile.v4,https://play.google.com/store/apps/details?id=com.alinma.retail.mobile.v4,ce95d0ba-ea0d-4d5c-b3e7-6985fb8aa7ee,Alamin Hossain,1,"It's a very bad bank application, and for some few days, I can not open it",en,2026-04-15 07:20:19,0,True
Google Play,Alinma App (Main),com.alinma.retail.mobile.v4,https://play.google.com/store/apps/details?id=com.alinma.retail.mobile.v4,12571e76-d117-4819-9823-7717dcc08bcd,Md sahajalal Md sahajalal,5,good app,en,2026-04-15 03:04:09,0,True
Google Play,Alinma App (Main),com.alinma.retail.mobile.v4,https://play.google.com/store/apps/details?id=com.alinma.retail.mobile.v4,05f23e32-ad6c-4d9f-b9cc-875086170aa5,NADJAL SALI UMAH,5,nice and easy,en,2026-04-14 19:30:19,0,True
Google Play,Alinma App (Main),com.alinma.retail.mobile.v4,https://play.google.com/store/apps/details?id=com.alinma.retail.mobile.v4,88da0480-c9c0-4b63-a831-6d9a553a9c30,Ayaz Khan,1,"very bad apps , very heavy",en,2026-04-14 18:19:07,0,True
Google Play,Alinma App (Main),com.alinma.retail.mobile.v4,https://play.google.com/store/apps/details?id=com.alinma.retail.mobile.v4,9926a569-7be2-4145-8b49-f4036df44f66,Muhammad Qaisar Ali,1,"if I had negative stars, I would give. this bank is the worst possible. never solves the complaint. I sent 1500 SAR to my home country. it's been a month and there is no sign of the amount transfer. I filed a complaint twice but the irresponsible just say it's resolved.",en,2026-04-13 06:28:53,8,True
Google Play,Alinma App (Main),com.alinma.retail.mobile.v4,https://play.google.com/store/apps/details?id=com.alinma.retail.mobile.v4,67707664-6083-477b-a6cf-396730d90bba,Muzafar Ali,5,login open account,en,2026-04-13 00:50:36,0,True
Google Play,Alinma App (Main),com.alinma.retail.mobile.v4,https://play.google.com/store/apps/details?id=com.alinma.retail.mobile.v4,b5ea00de-cad6-469c-a5f6-9563aacb5610,Zaparkeb Ragnarok,5,good,en,2026-04-12 18:27:16,0,True
Google Play,Alinma App (Main),com.alinma.retail.mobile.v4,https://play.google.com/store/apps/details?id=com.alinma.retail.mobile.v4,c1be3ca2-c391-486b-afc0-2de46b9085b3,Habibur Rahman,5,excellent,en,2026-04-12 01:23:45,0,True
Google Play,Alinma App (Main),com.alinma.retail.mobile.v4,https://play.google.com/store/apps/details?id=com.alinma.retail.mobile.v4,d36e08ec-ead3-48c3-acaa-42c51647c345,Khan Sahib,5,good,en,2026-04-10 22:40:56,0,True
Google Play,Alinma App (Main),com.alinma.retail.mobile.v4,https://play.google.com/store/apps/details?id=com.alinma.retail.mobile.v4,7388a5ee-cba2-480f-a16e-526e439834ac,sahbbet khan,5,good,en,2026-04-10 20:03:51,0,True
Google Play,Alinma App (Main),com.alinma.retail.mobile.v4,https://play.google.com/store/apps/details?id=com.alinma.retail.mobile.v4,5250bf7e-4b51-4213-9260-7c63aeafe673,Imran Sangi,5,good,en,2026-04-10 16:21:43,0,True
Google Play,Alinma App (Main),com.alinma.retail.mobile.v4,https://play.google.com/store/apps/details?id=com.alinma.retail.mobile.v4,43011de9-a3e8-444c-98f0-be204b59e1a7,Malik Fiaz Ahmad,5,easy to use every one awesome 😎,en,2026-04-10 12:18:20,0,True
Google Play,Alinma App (Main),com.alinma.retail.mobile.v4,https://play.google.com/store/apps/details?id=com.alinma.retail.mobile.v4,48430342-0165-437f-85b6-3514aebf9158,Pradeep Kumar Vishwakarma,5,good,en,2026-04-10 09:36:44,0,True
Google Play,Alinma App (Main),com.alinma.retail.mobile.v4,https://play.google.com/store/apps/details?id=com.alinma.retail.mobile.v4,bad9cbb1-94f9-4255-871e-15167a0794bc,asif khan,5,👍👍👍👍,en,2026-04-09 22:00:02,0,False
Google Play,Alinma App (Main),com.alinma.retail.mobile.v4,https://play.google.com/store/apps/details?id=com.alinma.retail.mobile.v4,bf811fda-7194-4f73-b548-b773065e644f,Abdul Rahman,5,Good bank app,en,2026-04-09 20:56:30,0,True
Google Play,Alinma App (Main),com.alinma.retail.mobile.v4,https://play.google.com/store/apps/details?id=com.alinma.retail.mobile.v4,15b5fc3f-ed53-4fc4-a924-19b804c00880,Shaki Ahamad,5,good,en,2026-04-09 19:05:43,0,True
Google Play,Alinma App (Main),com.alinma.retail.mobile.v4,https://play.google.com/store/apps/details?id=com.alinma.retail.mobile.v4,79cb1b17-482e-4661-b790-1968c1fdb0ae,Rana Alshamrani,2,التطبيق بعد آخر تحديث ما يفتح وفقط يعطيني رساله لم نعثر على موقعك ارجو حل المشكله سريعا,ar,2026-04-09 17:36:38,0,True
Google Play,Alinma App (Main),com.alinma.retail.mobile.v4,https://play.google.com/store/apps/details?id=com.alinma.retail.mobile.v4,04b0cd69-4be3-4886-b653-f67160afa088,Firoj Khan,5,good 👍,en,2026-04-09 16:30:58,0,True
Google Play,Alinma App (Main),com.alinma.retail.mobile.v4,https://play.google.com/store/apps/details?id=com.alinma.retail.mobile.v4,0ba67549-3000-414b-94c1-dc71d0361d17,Attiq Ahmad,5,good,en,2026-04-09 15:13:03,0,True
Google Play,Alinma App (Main),com.alinma.retail.mobile.v4,https://play.google.com/store/apps/details?id=com.alinma.retail.mobile.v4,5ff77ed4-e7cc-4a26-a94e-6329d65cfc59,Md Imran,5,nice,en,2026-04-09 09:15:58,0,True
Google Play,Alinma App (Main),com.alinma.retail.mobile.v4,https://play.google.com/store/apps/details?id=com.alinma.retail.mobile.v4,567756a8-b3d1-40f1-b62d-d3e040e39fc1,Rauf mansha,5,Excellent service ❤️,en,2026-04-09 01:38:25,0,True
Google Play,Alinma App (Main),com.alinma.retail.mobile.v4,https://play.google.com/store/apps/details?id=com.alinma.retail.mobile.v4,436112a5-5040-4960-8bc6-538f5328ef0a,shojol hacan volgs,2,ok,en,2026-04-09 00:36:58,0,False
Google Play,Alinma App (Main),com.alinma.retail.mobile.v4,https://play.google.com/store/apps/details?id=com.alinma.retail.mobile.v4,c29825b6-6689-4587-9b19-53f53f0d5488,Abu Mohammed,5,Easy use,en,2026-04-08 23:19:30,0,True
Google Play,Alinma App (Main),com.alinma.retail.mobile.v4,https://play.google.com/store/apps/details?id=com.alinma.retail.mobile.v4,3518d3ca-8dd3-4bd9-ace0-b427ed7cec5b,Hashim,5,very very nice ❤️,en,2026-04-08 07:26:56,0,True
Google Play,Alinma App (Main),com.alinma.retail.mobile.v4,https://play.google.com/store/apps/details?id=com.alinma.retail.mobile.v4,4ee8a125-aea6-45b6-acd5-f20da74f07d0,NAVEED AKHTAR,5,good experience,en,2026-04-08 06:44:55,0,True
Google Play,Alinma App (Main),com.alinma.retail.mobile.v4,https://play.google.com/store/apps/details?id=com.alinma.retail.mobile.v4,7bdc79f8-195c-4836-9be1-5564bfd97003,Jahid hassan Shimul,5,Good apps,en,2026-04-07 16:14:04,0,True
Google Play,Alinma App (Main),com.alinma.retail.mobile.v4,https://play.google.com/store/apps/details?id=com.alinma.retail.mobile.v4,877b544d-1436-4447-852f-74ae663bb059,mohammed faiz,5,very nice services thanks,en,2026-04-07 14:08:28,0,True
Google Play,Alinma App (Main),com.alinma.retail.mobile.v4,https://play.google.com/store/apps/details?id=com.alinma.retail.mobile.v4,5ca996fe-d21f-435f-ad29-0a3f752dbc32,Dauda Ibrahim,5,this bank is the best,en,2026-04-07 10:48:21,0,True
Google Play,Alinma App (Main),com.alinma.retail.mobile.v4,https://play.google.com/store/apps/details?id=com.alinma.retail.mobile.v4,e60f73a8-17dd-4c84-8cb3-60af8e3e8ecb,Ray Gordove Rg2131,5,Very good service,en,2026-04-06 20:07:03,0,True
Google Play,Alinma App (Main),com.alinma.retail.mobile.v4,https://play.google.com/store/apps/details?id=com.alinma.retail.mobile.v4,f530ee70-2de4-4be5-b0ce-b9db004dbd5e,MOHAMMAD AFROJ RIYASAT,5,good 👍👍👍👍,en,2026-04-05 23:35:57,0,True
Google Play,Alinma App (Main),com.alinma.retail.mobile.v4,https://play.google.com/store/apps/details?id=com.alinma.retail.mobile.v4,76c7ef67-5e33-4a6d-b4c3-57991347d10c,JamshedRahimAfridi,5,Very easy transfer best service for alinma thank you very much,en,2026-04-05 21:27:45,5,True
Google Play,Alinma App (Main),com.alinma.retail.mobile.v4,https://play.google.com/store/apps/details?id=com.alinma.retail.mobile.v4,91c61d89-247c-499d-b032-ea60f4945f20,anfal khattak,5,I have such a nice and easy experience with this bank. I really appreciate the whole Inma Bank Team.,en,2026-04-05 18:22:30,9,True
Google Play,Alinma App (Main),com.alinma.retail.mobile.v4,https://play.google.com/store/apps/details?id=com.alinma.retail.mobile.v4,414b27a7-1f89-4275-b53f-6196ad90221d,Ali Zulfiqar,1,Very Pathetic Service and no one attends the call they block my account for no reason or now no one is listening to me. Even though the staff don't know English they only speak arabic language. I call many time their helpline and visit the branch still no response. don't use alinma bank. Al Rajhi Bank Is Best.,en,2026-04-05 14:28:33,7,True
Google Play,Alinma App (Main),com.alinma.retail.mobile.v4,https://play.google.com/store/apps/details?id=com.alinma.retail.mobile.v4,0b77bb02-01be-4120-9e0e-952bcf49cd4c,Omar hussein makame,5,thanks for service,en,2026-04-05 14:16:20,0,True
Google Play,Alinma App (Main),com.alinma.retail.mobile.v4,https://play.google.com/store/apps/details?id=com.alinma.retail.mobile.v4,840aad2b-a315-49f4-8ae2-be762dad2fcc,Md Rayhan,5,👍🏻,en,2026-04-04 22:49:42,0,False
Google Play,Alinma App (Main),com.alinma.retail.mobile.v4,https://play.google.com/store/apps/details?id=com.alinma.retail.mobile.v4,731f7989-7853-4bdd-bc42-3d0c18a77527,Muajeed,5,great 👌,en,2026-04-04 20:40:41,0,True
Google Play,Alinma App (Main),com.alinma.retail.mobile.v4,https://play.google.com/store/apps/details?id=com.alinma.retail.mobile.v4,7fef56b5-0f35-412a-a64a-5abf8fe21ed5,Rana Usman,5,excellent and great 👍,en,2026-04-04 20:31:07,0,True
Google Play,Alinma App (Main),com.alinma.retail.mobile.v4,https://play.google.com/store/apps/details?id=com.alinma.retail.mobile.v4,53375c62-0035-4528-95b8-c6dcc3a97c45,Rubel Howlader,5,Very nice,en,2026-04-04 19:39:16,0,True
Google Play,Alinma App (Main),com.alinma.retail.mobile.v4,https://play.google.com/store/apps/details?id=com.alinma.retail.mobile.v4,03e7e1c6-f74a-4f44-b815-33634567382f,pupp14,4,Good,en,2026-04-04 17:31:25,0,True
Google Play,Alinma App (Main),com.alinma.retail.mobile.v4,https://play.google.com/store/apps/details?id=com.alinma.retail.mobile.v4,15e9d4cf-e0f9-430b-9d97-37afeee0e23e,Md Fahim,5,it's too good,en,2026-04-04 15:30:05,0,True
Google Play,Alinma App (Main),com.alinma.retail.mobile.v4,https://play.google.com/store/apps/details?id=com.alinma.retail.mobile.v4,27bc2018-8eef-41be-a90c-311fa5e13c1b,Seraj Khan,5,Good work,en,2026-04-03 21:35:40,0,True
Google Play,Alinma App (Main),com.alinma.retail.mobile.v4,https://play.google.com/store/apps/details?id=com.alinma.retail.mobile.v4,778d3ef5-31a1-4cb1-a530-7fc364452db5,Sayed Gilani,5,"user friendly app, good limit and less hassle",en,2026-04-03 17:48:55,1,True
Google Play,Alinma App (Main),com.alinma.retail.mobile.v4,https://play.google.com/store/apps/details?id=com.alinma.retail.mobile.v4,49fda66b-2d19-4936-84c1-80ee9764e4ef,Mainuddin Khan,4,good 👍,en,2026-04-03 15:35:29,0,True
Google Play,Alinma App (Main),com.alinma.retail.mobile.v4,https://play.google.com/store/apps/details?id=com.alinma.retail.mobile.v4,96853b38-3f20-4228-addf-4990364dcf08,Anas Fathalrahman,5,سرعة فتح الحساب وسهولة التعامل مع التطبيق,ar,2026-04-03 14:05:40,0,True
Google Play,Alinma App (Main),com.alinma.retail.mobile.v4,https://play.google.com/store/apps/details?id=com.alinma.retail.mobile.v4,fb2c4e17-091c-45d9-bbb0-11d3c374af3c,Amir Ansari,5,Very good,en,2026-04-01 21:09:36,0,True
